nombre,codigo_centro,titularidad,tipo_centro,etapas,dificil_desempeño,lat,lng,zona,direccion,cp,municipio,provincia,telefono,fax,email,web,horario,jornada_partida,bilingüe
C.R.A. Quercus (Aldeacentenera),10008268,Centro Público,Centro Rural Agrupado (C.R.A.),Infantil / Primaria,No,,,8,"Primero de Mayo, 118",10251,"Aldeacentenera (Cabecera)
Aldea del Obispo, La
Jaraicejo
Torrecillas de la Tiesa",Cáceres,"927027752
927311654
927027744","927027753
927311655
927027745",cra.quercus@edu.juntaex.es,https.//,Mañana,No,No
C.R.A. Quercus (La Aldea del Obispo),10008268,Centro Público,Centro Rural Agrupado (C.R.A.),Infantil / Primaria,No,,,8,,10251,"Aldeacentenera (Cabecera)
Aldea del Obispo, La
Jaraicejo
Torrecillas de la Tiesa",Cáceres,"927027752
927311654
927027744","927027753
927311655
927027745",cra.quercus@edu.juntaex.es,https.//,Mañana,No,No
C.R.A. Quercus (Jaraicejo),10008268,Centro Público,Centro Rural Agrupado (C.R.A.),Infantil / Primaria,No,,,8,,10251,"Aldeacentenera (Cabecera)
Aldea del Obispo, La
Jaraicejo
Torrecillas de la Tiesa",Cáceres,"927027752
927311654
927027744","927027753
927311655
927027745",cra.quercus@edu.juntaex.es,https.//,Mañana,No,No
C.R.A. Quercus (Torrecilla de la Tiesa),10008268,Centro Público,Centro Rural Agrupado (C.R.A.),Infantil / Primaria,No,,,8,,10251,"Aldeacentenera (Cabecera)
Aldea del Obispo, La
Jaraicejo
Torrecillas de la Tiesa",Cáceres,"927027752
927311654
927027744","927027753
927311655
927027745",cra.quercus@edu.juntaex.es,https.//,Mañana,No,No
C.R.A. El Manantial (Escurial),10008271,Centro Público,Centro Rural Agrupado (C.R.A.),Infantil / Primaria,No,,,8,"Portugal, S / N",10133,"Escurial (Cabecera)
Alonso de Ojeda
Casar de Miajadas",Cáceres,"927029614
927029696
927029500","927029615
927029697
927029501",cra.elmanantial@edu.juntaex.es,https.//,Mañana,No,No
C.R.A. El Manantial (Alonso de Ojeda),10008271,Centro Público,Centro Rural Agrupado (C.R.A.),Infantil / Primaria,No,,,8,,10133,"Escurial (Cabecera)
Alonso de Ojeda
Casar de Miajadas",Cáceres,"927029614
927029696
927029500","927029615
927029697
927029501",cra.elmanantial@edu.juntaex.es,https.//,Mañana,No,No
C.R.A. El Manantial (Casar de Miajadas),10008271,Centro Público,Centro Rural Agrupado (C.R.A.),Infantil / Primaria,No,,,8,,10133,"Escurial (Cabecera)
Alonso de Ojeda
Casar de Miajadas",Cáceres,"927029614
927029696
927029500","927029615
927029697
927029501",cra.elmanantial@edu.juntaex.es,https.//,Mañana,No,No
C.R.A. Vera-Tiétar (Tejeda de Tiétar),10007847,Centro Público,Centro Rural Agrupado (C.R.A.),Infantil / Primaria,No,,,7,"Enrique Alonso, 5",10420,"Arroyomolinos de la Vera
Gargüera
Pasarón de la Vera
Tejeda de Tiétar (Cabecera)
Torremenga
ValdeIñigos",Cáceres,"927014826
927014913
927014948
927014965
927014820
927014820","927014827
927014914
927014949
927014965
927014821
927014821",cra.veratietar@edu.juntaex.es,https.//,Mañana,No,No
C.R.A. Vera-Tiétar (Arroyomolinos de la Vera),10007847,Centro Público,Centro Rural Agrupado (C.R.A.),Infantil / Primaria,No,,,7,,10420,"Arroyomolinos de la Vera
Gargüera
Pasarón de la Vera
Tejeda de Tiétar (Cabecera)
Torremenga
ValdeIñigos",Cáceres,"927014826
927014913
927014948
927014965
927014820
927014820","927014827
927014914
927014949
927014965
927014821
927014821",cra.veratietar@edu.juntaex.es,https.//,Mañana,No,No
C.R.A. Vera-Tiétar (Gargüera),10007847,Centro Público,Centro Rural Agrupado (C.R.A.),Infantil / Primaria,No,,,7,,10420,"Arroyomolinos de la Vera
Gargüera
Pasarón de la Vera
Tejeda de Tiétar (Cabecera)
Torremenga
ValdeIñigos",Cáceres,"927014826
927014913
927014948
927014965
927014820
927014820","927014827
927014914
927014949
927014965
927014821
927014821",cra.veratietar@edu.juntaex.es,https.//,Mañana,No,No
C.R.A. Vera-Tiétar (Pasarón de la Vera),10007847,Centro Público,Centro Rural Agrupado (C.R.A.),Infantil / Primaria,No,,,7,,10420,"Arroyomolinos de la Vera
Gargüera
Pasarón de la Vera
Tejeda de Tiétar (Cabecera)
Torremenga
ValdeIñigos",Cáceres,"927014826
927014913
927014948
927014965
927014820
927014820","927014827
927014914
927014949
927014965
927014821
927014821",cra.veratietar@edu.juntaex.es,https.//,Mañana,No,No
C.R.A. Vera-Tiétar (Torremenga),10007847,Centro Público,Centro Rural Agrupado (C.R.A.),Infantil / Primaria,No,,,7,,10420,"Arroyomolinos de la Vera
Gargüera
Pasarón de la Vera
Tejeda de Tiétar (Cabecera)
Torremenga
ValdeIñigos",Cáceres,"927014826
927014913
927014948
927014965
927014820
927014820","927014827
927014914
927014949
927014965
927014821
927014821",cra.veratietar@edu.juntaex.es,https.//,Mañana,No,No
C.R.A. Vera-Tiétar (Valdeinigos),10007847,Centro Público,Centro Rural Agrupado (C.R.A.),Infantil / Primaria,No,,,7,,10420,"Arroyomolinos de la Vera
Gargüera
Pasarón de la Vera
Tejeda de Tiétar (Cabecera)
Torremenga
ValdeIñigos",Cáceres,"927014826
927014913
927014948
927014965
927014820
927014820","927014827
927014914
927014949
927014965
927014821
927014821",cra.veratietar@edu.juntaex.es,https.//,Mañana,No,No
C.R.A. Riscos de Villavieja (Casas del Castañar),10007914,Centro Público,Centro Rural Agrupado (C.R.A.),Infantil / Primaria,No,,,7,"Avda. Asperilla, 1",10616,"Barrado
Cabrero
Casas del Castañar (Cabecera)
Valdastillas",Cáceres,"927478430
927014804
927014878
927014812","927478431
927014805
927014879
927014813",cra.riscosdevillavieja@edu.juntaex.es,https.//,Mañana,No,No
C.R.A. Riscos de Villavieja (Barrado),10007914,Centro Público,Centro Rural Agrupado (C.R.A.),Infantil / Primaria,No,,,7,,10616,"Barrado
Cabrero
Casas del Castañar (Cabecera)
Valdastillas",Cáceres,"927478430
927014804
927014878
927014812","927478431
927014805
927014879
927014813",cra.riscosdevillavieja@edu.juntaex.es,https.//,Mañana,No,No
C.R.A. Riscos de Villavieja (Cabrero),10007914,Centro Público,Centro Rural Agrupado (C.R.A.),Infantil / Primaria,No,,,7,,10616,"Barrado
Cabrero
Casas del Castañar (Cabecera)
Valdastillas",Cáceres,"927478430
927014804
927014878
927014812","927478431
927014805
927014879
927014813",cra.riscosdevillavieja@edu.juntaex.es,https.//,Mañana,No,No
C.R.A. Riscos de Villavieja (Valdastillas),10007914,Centro Público,Centro Rural Agrupado (C.R.A.),Infantil / Primaria,No,,,7,,10616,"Barrado
Cabrero
Casas del Castañar (Cabecera)
Valdastillas",Cáceres,"927478430
927014804
927014878
927014812","927478431
927014805
927014879
927014813",cra.riscosdevillavieja@edu.juntaex.es,https.//,Mañana,No,No
C.R.A. Río Tajo (Saucedilla),10008281,Centro Público,Centro Rural Agrupado (C.R.A.),Infantil / Primaria,No,,,8,"Constitución, 1",10390,"Belvís de Monroy
Casas de Belvis
Romangordo
Saucedilla (Cabecera)
Serrejón
Toril",Cáceres,"927016688
927016691
927576619
927016970
927016694
927016697","927016689
927016692

927016971
927016695
927016698",cra.riotajo@edu.juntaex.es,https.//,Mañana,No,No
C.R.A. Río Tajo (Belvís de Monroy),10008281,Centro Público,Centro Rural Agrupado (C.R.A.),Infantil / Primaria,No,,,8,,10390,"Belvís de Monroy
Casas de Belvis
Romangordo
Saucedilla (Cabecera)
Serrejón
Toril",Cáceres,"927016688
927016691
927576619
927016970
927016694
927016697","927016689
927016692

927016971
927016695
927016698",cra.riotajo@edu.juntaex.es,https.//,Mañana,No,No
C.R.A. Río Tajo (Casas de Belvís),10008281,Centro Público,Centro Rural Agrupado (C.R.A.),Infantil / Primaria,No,,,8,,10390,"Belvís de Monroy
Casas de Belvis
Romangordo
Saucedilla (Cabecera)
Serrejón
Toril",Cáceres,"927016688
927016691
927576619
927016970
927016694
927016697","927016689
927016692

927016971
927016695
927016698",cra.riotajo@edu.juntaex.es,https.//,Mañana,No,No
C.R.A. Río Tajo (Romangordo),10008281,Centro Público,Centro Rural Agrupado (C.R.A.),Infantil / Primaria,No,,,8,,10390,"Belvís de Monroy
Casas de Belvis
Romangordo
Saucedilla (Cabecera)
Serrejón
Toril",Cáceres,"927016688
927016691
927576619
927016970
927016694
927016697","927016689
927016692

927016971
927016695
927016698",cra.riotajo@edu.juntaex.es,https.//,Mañana,No,No
C.R.A. Río Tajo (Serrejón),10008281,Centro Público,Centro Rural Agrupado (C.R.A.),Infantil / Primaria,No,,,8,,10390,"Belvís de Monroy
Casas de Belvis
Romangordo
Saucedilla (Cabecera)
Serrejón
Toril",Cáceres,"927016688
927016691
927576619
927016970
927016694
927016697","927016689
927016692

927016971
927016695
927016698",cra.riotajo@edu.juntaex.es,https.//,Mañana,No,No
C.R.A. Río Tajo (Toril),10008281,Centro Público,Centro Rural Agrupado (C.R.A.),Infantil / Primaria,No,,,8,,10390,"Belvís de Monroy
Casas de Belvis
Romangordo
Saucedilla (Cabecera)
Serrejón
Toril",Cáceres,"927016688
927016691
927576619
927016970
927016694
927016697","927016689
927016692

927016971
927016695
927016698",cra.riotajo@edu.juntaex.es,https.//,Mañana,No,No
C.R.A. Montellano (Garciaz),10007941,Centro Público,Centro Rural Agrupado (C.R.A.),Infantil / Primaria,No,,,8,"Avda. Glorieta, 62",10250,"Berzocana
Conquista de la Sierra
Garciaz (Cabecera)
Herguijuela",Cáceres,"927150008
927027650
927027720
927027654","927150009
927027651
927027721
927027655",cra.montellano@edu.juntaex.es,https.//,Mañana,No,No
C.R.A. Montellano (Berzocana),10007941,Centro Público,Centro Rural Agrupado (C.R.A.),Infantil / Primaria,No,,,8,,10250,"Berzocana
Conquista de la Sierra
Garciaz (Cabecera)
Herguijuela",Cáceres,"927150008
927027650
927027720
927027654","927150009
927027651
927027721
927027655",cra.montellano@edu.juntaex.es,https.//,Mañana,No,No
C.R.A. Montellano (Conquista de la Sierra),10007941,Centro Público,Centro Rural Agrupado (C.R.A.),Infantil / Primaria,No,,,8,,10250,"Berzocana
Conquista de la Sierra
Garciaz (Cabecera)
Herguijuela",Cáceres,"927150008
927027650
927027720
927027654","927150009
927027651
927027721
927027655",cra.montellano@edu.juntaex.es,https.//,Mañana,No,No
C.R.A. Montellano (Herguijuela),10007941,Centro Público,Centro Rural Agrupado (C.R.A.),Infantil / Primaria,No,,,8,,10250,"Berzocana
Conquista de la Sierra
Garciaz (Cabecera)
Herguijuela",Cáceres,"927150008
927027650
927027720
927027654","927150009
927027651
927027721
927027655",cra.montellano@edu.juntaex.es,https.//,Mañana,No,No
C.R.A. Valle del Salor (Valdefuentes),10007987,Centro Público,Centro Rural Agrupado (C.R.A.),Infantil / Primaria,No,,,5,"Avda. De Extremadura, 31",10180,"Botija
Torremocha
Torrequemada
Valdefuentes( Cabecera)",Cáceres,"927313569
927023562
927204261
927023548","927313570
927023563
927204262
927023549",cra.valledelsalor@edu.juntaex.es,https.//,Mañana,No,No
C.R.A. Valle del Salor (Botija),10007987,Centro Público,Centro Rural Agrupado (C.R.A.),Infantil / Primaria,No,,,5,,10180,"Botija
Torremocha
Torrequemada
Valdefuentes( Cabecera)",Cáceres,"927313569
927023562
927204261
927023548","927313570
927023563
927204262
927023549",cra.valledelsalor@edu.juntaex.es,https.//,Mañana,No,No
C.R.A. Valle del Salor (Torremocha),10007987,Centro Público,Centro Rural Agrupado (C.R.A.),Infantil / Primaria,No,,,5,,10180,"Botija
Torremocha
Torrequemada
Valdefuentes( Cabecera)",Cáceres,"927313569
927023562
927204261
927023548","927313570
927023563
927204262
927023549",cra.valledelsalor@edu.juntaex.es,https.//,Mañana,No,No
C.R.A. Valle del Salor (Torrequemada),10007987,Centro Público,Centro Rural Agrupado (C.R.A.),Infantil / Primaria,No,,,5,,10180,"Botija
Torremocha
Torrequemada
Valdefuentes( Cabecera)",Cáceres,"927313569
927023562
927204261
927023548","927313570
927023563
927204262
927023549",cra.valledelsalor@edu.juntaex.es,https.//,Mañana,No,No
C.R.A. Tras la Sierra (El Torno),10007951,Centro Público,Centro Rural Agrupado (C.R.A.),Infantil / Primaria,No,,,7,"La Carrera, S / N",10180,"Cabezabellosa
Rebollar
El Torno (Cabecera)
Villar de Plasencia",Cáceres,"927014996
927014856
927014836
927014929","927014997
927014857
927014837
927014928",cra.traslasierra@edu.juntaex.es,https.//,Mañana,No,No
C.R.A. Tras la Sierra (Cabezabellosa),10007951,Centro Público,Centro Rural Agrupado (C.R.A.),Infantil / Primaria,No,,,7,,10180,"Cabezabellosa
Rebollar
El Torno (Cabecera)
Villar de Plasencia",Cáceres,"927014996
927014856
927014836
927014929","927014997
927014857
927014837
927014928",cra.traslasierra@edu.juntaex.es,https.//,Mañana,No,No
C.R.A. Tras la Sierra (Rebollar),10007951,Centro Público,Centro Rural Agrupado (C.R.A.),Infantil / Primaria,No,,,7,,10180,"Cabezabellosa
Rebollar
El Torno (Cabecera)
Villar de Plasencia",Cáceres,"927014996
927014856
927014836
927014929","927014997
927014857
927014837
927014928",cra.traslasierra@edu.juntaex.es,https.//,Mañana,No,No
C.R.A. Tras la Sierra (Villar de Plasencia),10007951,Centro Público,Centro Rural Agrupado (C.R.A.),Infantil / Primaria,No,,,7,,10180,"Cabezabellosa
Rebollar
El Torno (Cabecera)
Villar de Plasencia",Cáceres,"927014996
927014856
927014836
927014929","927014997
927014857
927014837
927014928",cra.traslasierra@edu.juntaex.es,https.//,Mañana,No,No
C.R.A. Almenara (Torre de Don Miguel),10007811,Centro Público,Centro Rural Agrupado (C.R.A.),Infantil / Primaria,No,,,6,C/ San Sebastián S/N,10860,"Cadalso
Descargamaría
Gata
Robledillo de Gata
Santibáñez el Alto
Torre de Don Miguel (Cabecera)
Villasbuenas de Gata",Cáceres,"927015718
927015778
927015700
927015782
927015758
927015790
927015794","927015719
927015779
927015701
927015783
927015759
927015791
927015795",cra.almenara@edu.juntaex.es,https.//,Mañana,No,No
C.R.A. Almenara (Cadalso),10007811,Centro Público,Centro Rural Agrupado (C.R.A.),Infantil / Primaria,No,,,6,,10860,"Cadalso
Descargamaría
Gata
Robledillo de Gata
Santibáñez el Alto
Torre de Don Miguel (Cabecera)
Villasbuenas de Gata",Cáceres,"927015718
927015778
927015700
927015782
927015758
927015790
927015794","927015719
927015779
927015701
927015783
927015759
927015791
927015795",cra.almenara@edu.juntaex.es,https.//,Mañana,No,No
C.R.A. Almenara (Descargamaría),10007811,Centro Público,Centro Rural Agrupado (C.R.A.),Infantil / Primaria,No,,,6,,10860,"Cadalso
Descargamaría
Gata
Robledillo de Gata
Santibáñez el Alto
Torre de Don Miguel (Cabecera)
Villasbuenas de Gata",Cáceres,"927015718
927015778
927015700
927015782
927015758
927015790
927015794","927015719
927015779
927015701
927015783
927015759
927015791
927015795",cra.almenara@edu.juntaex.es,https.//,Mañana,No,No
C.R.A. Almenara (Gata),10007811,Centro Público,Centro Rural Agrupado (C.R.A.),Infantil / Primaria,No,,,6,,10860,"Cadalso
Descargamaría
Gata
Robledillo de Gata
Santibáñez el Alto
Torre de Don Miguel (Cabecera)
Villasbuenas de Gata",Cáceres,"927015718
927015778
927015700
927015782
927015758
927015790
927015794","927015719
927015779
927015701
927015783
927015759
927015791
927015795",cra.almenara@edu.juntaex.es,https.//,Mañana,No,No
C.R.A. Almenara (Robledillo de Gata),10007811,Centro Público,Centro Rural Agrupado (C.R.A.),Infantil / Primaria,No,,,6,,10860,"Cadalso
Descargamaría
Gata
Robledillo de Gata
Santibáñez el Alto
Torre de Don Miguel (Cabecera)
Villasbuenas de Gata",Cáceres,"927015718
927015778
927015700
927015782
927015758
927015790
927015794","927015719
927015779
927015701
927015783
927015759
927015791
927015795",cra.almenara@edu.juntaex.es,https.//,Mañana,No,No
C.R.A. Almenara (Santibáñez el Alto),10007811,Centro Público,Centro Rural Agrupado (C.R.A.),Infantil / Primaria,No,,,6,,10860,"Cadalso
Descargamaría
Gata
Robledillo de Gata
Santibáñez el Alto
Torre de Don Miguel (Cabecera)
Villasbuenas de Gata",Cáceres,"927015718
927015778
927015700
927015782
927015758
927015790
927015794","927015719
927015779
927015701
927015783
927015759
927015791
927015795",cra.almenara@edu.juntaex.es,https.//,Mañana,No,No
C.R.A. Almenara (Villabuenas de Gata),10007811,Centro Público,Centro Rural Agrupado (C.R.A.),Infantil / Primaria,No,,,6,,10860,"Cadalso
Descargamaría
Gata
Robledillo de Gata
Santibáñez el Alto
Torre de Don Miguel (Cabecera)
Villasbuenas de Gata",Cáceres,"927015718
927015778
927015700
927015782
927015758
927015790
927015794","927015719
927015779
927015701
927015783
927015759
927015791
927015795",cra.almenara@edu.juntaex.es,https.//,Mañana,No,No
C.R.A. Tajo-Sever (Santiago de Alcántara),10007975,Centro Público,Centro Rural Agrupado (C.R.A.),Infantil / Primaria,No,,,5,"Cuartel, 7",10510,"Carbajo
Cedillo
Herrera de Alcántara
Santiago de Alcántara (Cabecera)",Cáceres,"927592334
927028560
927028564
927028524","927028561
927028565
927028525",cra.tajosever@edu.juntaex.es,https.//,Mañana,No,No
C.R.A. Tajo-Sever (Carbajo),10007975,Centro Público,Centro Rural Agrupado (C.R.A.),Infantil / Primaria,No,,,5,,10510,"Carbajo
Cedillo
Herrera de Alcántara
Santiago de Alcántara (Cabecera)",Cáceres,"927592334
927028560
927028564
927028524","927028561
927028565
927028525",cra.tajosever@edu.juntaex.es,https.//,Mañana,No,No
C.R.A. Tajo-Sever (Cedillo),10007975,Centro Público,Centro Rural Agrupado (C.R.A.),Infantil / Primaria,No,,,5,,10510,"Carbajo
Cedillo
Herrera de Alcántara
Santiago de Alcántara (Cabecera)",Cáceres,"927592334
927028560
927028564
927028524","927028561
927028565
927028525",cra.tajosever@edu.juntaex.es,https.//,Mañana,No,No
C.R.A. Tajo-Sever (Herrera de Alcántara),10007975,Centro Público,Centro Rural Agrupado (C.R.A.),Infantil / Primaria,No,,,5,,10510,"Carbajo
Cedillo
Herrera de Alcántara
Santiago de Alcántara (Cabecera)",Cáceres,"927592334
927028560
927028564
927028524","927028561
927028565
927028525",cra.tajosever@edu.juntaex.es,https.//,Mañana,No,No
C.R.A. La Jara (Villar del Pedroso),10007999,Centro Público,Centro Rural Agrupado (C.R.A.),Infantil / Primaria,No,,,8,"Avda. General Corrochano, S / N",10330,"Carrascalejo
Garvín
Peraleda de San Román
Valdelacasa de Tajo
Villar del Pedroso (Cabecera)",Cáceres,"927016668
927016672
927016680
927016684
927016605","927016669
927016673
927016681
927016685
927016605",cra.lajara@edu.juntaex.es,https.//,Mañana,No,No
C.R.A. La Jara (Carrascalejo),10007999,Centro Público,Centro Rural Agrupado (C.R.A.),Infantil / Primaria,No,,,8,,10330,"Carrascalejo
Garvín
Peraleda de San Román
Valdelacasa de Tajo
Villar del Pedroso (Cabecera)",Cáceres,"927016668
927016672
927016680
927016684
927016605","927016669
927016673
927016681
927016685
927016605",cra.lajara@edu.juntaex.es,https.//,Mañana,No,No
C.R.A. La Jara (Garvín),10007999,Centro Público,Centro Rural Agrupado (C.R.A.),Infantil / Primaria,No,,,8,,10330,"Carrascalejo
Garvín
Peraleda de San Román
Valdelacasa de Tajo
Villar del Pedroso (Cabecera)",Cáceres,"927016668
927016672
927016680
927016684
927016605","927016669
927016673
927016681
927016685
927016605",cra.lajara@edu.juntaex.es,https.//,Mañana,No,No
